id,popularity,original_title,vote_average,budget_adj,revenue_adj,cast
13335,1.01377,Harold & Kumar Escape from Guantanamo Bay,6.0,12153439.6057,44049253.637,Jack Conley
1266,0.95684,Street Kings,6.2,20255732.6762,66408286.9038,Martha Higareda
12182,0.951793,Nick and Norah's Infinite Playlist,6.4,9115079.70428,33395562.6577,Ari Graynor
12193,0.943042,Four Christmases,5.3,81022930.7047,165827299.826,Dwight Yoakam
13001,0.938555,Stargate: The Ark of Truth,6.8,7089506.43666,9013801.0409,Beau Bridges
12620,0.931752,The House Bunny,5.6,25319665.8452,71343668.0782,Rumer Willis
12180,0.900342,Star Wars: The Clone Wars,6.0,8608686.38738,69155951.7217,Dee Bradley Baker
11917,0.892309,Saw V,5.9,10938095.6451,115313387.581,Mark Rolston
12177,0.885215,The Love Guru,4.5,62792771.2962,42353789.0576,Meagan Good
7459,0.879116,Speed Racer,5.6,121534396.057,95147016.1078,Scott Porter
5038,0.866771,Vicky Cristina Barcelona,6.7,15191799.5071,97641394.1292,Christopher Evan Welch
12222,0.865105,Horton Hears a Who!,6.2,86086863.8738,300937408.976,Will Arnett
1729,0.826564,The Forbidden Kingdom,6.2,55703264.8595,129542119.163,Collin Chou
13389,0.822759,Righteous Kill,5.8,60767198.0286,74110222.3796,Donnie Wahlberg
6687,0.802785,Transsiberian,6.3,15191799.5071,6002188.83447,Thomas Kretschmann
13291,0.798582,Traitor,6.2,22281305.9438,23831711.1192,Alyy Khan
10661,0.787623,You Don't Mess With the Zohan,5.6,91150797.0428,204174046.168,Lainie Kazan
13813,0.785951,Defiance,6.6,32409172.2819,51809322.0528,Allan Corduner
8090,0.774511,Untraceable,5.8,35447532.1833,32898763.4685,Mary Beth Hurt
10665,0.764367,The Strangers,5.9,9115079.70428,83444650.4002,Gemma Ward
10139,0.759673,Milk,7.1,20255732.6762,55284562.6605,Diego Luna
10529,0.749838,Outlander,6.0,50639331.6905,7123620.12885,John Hurt
8836,0.748854,The X Files: I Want to Believe,5.4,30383599.0143,69243648.9163,Xzibit
14359,0.743689,Doubt,6.7,20255732.6762,51558166.1594,Alice Drummond
13600,0.721663,City of Ember,6.1,55703264.8595,18097532.9733,Martin Landau
10761,0.720175,Made of Honor,5.8,40511465.3524,85683451.7146,Richmond Arquette
13018,0.715969,Deception,5.8,25319665.8452,17968149.4808,Andrew Ginsburg
13809,0.714882,RockNRolla,6.8,18230159.4086,26068130.3594,Tom Hardy
9030,0.709809,The Eye,5.6,12153439.6057,57029778.3577,Fernanda Romero
11671,0.702302,Elegy,6.3,13166226.2395,15084795.5609,Dennis Hopper
13184,0.696406,Bangkok Dangerous,5.0,45575398.5214,43030660.6974,Nirattisai Kaljaruek
7278,0.68675,Meet the Spartans,4.0,30383599.0143,85729179.0311,Diedrich Bader
8988,0.68078,Stop-Loss,6.1,25319665.8452,11350431.4674,Josef Sommer
8338,0.666414,Blindness,6.3,25319665.8452,20098729.4794,Alice Braga
8285,0.66173,The Spirit,4.6,60767198.0286,39530416.4133,Paz Vega
14637,0.651467,Nothing But the Truth,6.1,11647046.2888,189089.290105,Preston Bailey
12690,0.646244,Appaloosa,6.2,20255732.6762,20469829.6939,Timothy Spall
17436,0.645064,The Informers,4.3,18230159.4086,387060.718989,Jon Foster
8645,0.642656,The Happening,4.8,60767198.0286,165493183.541,Betty Buckley
13460,0.634961,Doomsday,5.8,30383599.0143,22495435.3706,David O'Hara
18032,0.634256,The Secret of Moonacre,5.7,12153439.6057,7160735.72062,Natascha McElhone
4564,0.620489,Sex and the City,6.1,65831131.1976,420562471.313,Chris Noth
10186,0.615524,The Rocker,5.4,15191799.5071,8874937.86554,Teddy Geiger
10199,0.6067,The Tale of Despereaux,5.7,60767198.0286,51527692.4224,Kevin Kline
11918,0.598695,Superhero Movie,4.9,35447532.1833,26202647.6673,Jeffrey Tambor
12837,0.595488,The Secret Life of Bees,7.2,11140652.9719,38592634.732,Alicia Keys
17606,0.593722,The Other Man,5.1,15191799.5071,1158482.0678,Abigail Canton
14405,0.589941,Beverly Hills Chihuahua,5.1,20255732.6762,151190415.23,Paul Rodríguez
4148,0.57947,Revolutionary Road,6.5,35447532.1833,76187576.3894,Kathryn Hahn
13090,0.576989,Sunshine Cleaning,6.2,5063933.16905,16381192.8358,Eric Christian Olsen
13150,0.527398,Pride and Glory,6.3,30383599.0143,31546610.2639,Jennifer Ehle
13827,0.518011,"Surfer, Dude",5.0,6076719.80286,70385.6326898,Zachary Knighton
8780,0.517412,Baby Mama,5.8,30383599.0143,64649663.9371,Greg Kinnear
13991,0.513438,College,4.8,7089506.43666,6309940.25774,Wendy Talley
12568,0.505291,Brideshead Revisited,6.0,20255732.6762,13373129.4337,Michael Gambon
21755,0.499165,The Brothers Bloom,6.8,20255732.6762,5601483.85395,Robbie Coltrane
11260,0.498026,Meet Dave,5.1,60767198.0286,51297723.0126,Ed Helms
13812,0.481188,Quarantine,5.3,12153439.6057,41377822.2819,Columbus Short
14011,0.480116,Justice League: The New Frontier,6.3,3544753.21833,5298016.51814,Kyle MacLachlan
10362,0.45518,Two Lovers,6.5,12153439.6057,3188436.6504,Moni Moshonov
13944,0.453602,Passengers,5.5,25319665.8452,2025573.26762,David Morse
10188,0.451304,The Sisterhood of the Traveling Pants 2,6.0,27345239.1128,44919535.1147,Rachel Nichols
14325,0.450911,The Express,7.1,40511465.3524,9918721.84706,Aunjanue Ellis
10900,0.436441,Surveillance,6.0,3544753.21833,1129756.40051,Hugh Dillon
13972,0.436406,The Women,4.6,16204586.1409,50646974.1784,Debra Messing
17108,0.432911,Gong fu guan lan,5.1,10127866.3381,23189500.0764,Chen Bolin
13506,0.427023,Адмиралъ,6.7,2025573.26762,38623507.507,Egor Beroev
11802,0.421518,Space Chimps,5.1,37473105.4509,64616136.6484,Patrick Warburton
13279,0.417779,Lakeview Terrace,5.8,20255732.6762,27993450.9165,Justin Chambers
14073,0.389554,Jodhaa Akbar,7.8,8483911.07409,13166226.2395,Rajesh Vivek
13973,0.382852,Choke,6.1,3038359.90143,3879111.55926,Brad William Henke
13191,0.374034,"War, Inc.",5.5,5063933.16905,1312757.83016,Dan Aykroyd
13990,0.371517,The Wackness,6.3,6076719.80286,2937055.91838,Mary-Kate Olsen
8944,0.368391,What Just Happened,5.1,25319665.8452,6758752.60337,Stanley Tucci
18176,0.345926,Assassination of a High School President,6.2,11647046.2888,70453.4893943,Kathryn Morris
13805,0.812489,Disaster Movie,3.3,25319665.8452,14289694.2478,Gary 'G. Thang' Johnson
12412,0.359217,Miracle at St. Anna,6.3,45575398.5214,9443053.43827,Valentina Cervi
13596,0.335116,My Best Friend's Girl,5.3,20255732.6762,37088761.0257,Diora Baird
8279,0.333395,Paris,6.3,19242946.0424,23851125.2262,François Cluzet
10185,0.326352,The Midnight Meat Train,5.7,15191799.5071,3578405.07981,Roger Bart
13256,0.32288,Mutant Chronicles,5.1,8102293.07047,2059162.33633,Benno Fürmann
10187,0.308655,Swing Vote,5.7,21268519.31,17825044.755,Dennis Hopper
10523,0.282905,W.,5.6,25420944.5086,29883752.3502,Thandie Newton
14438,0.280555,Fireproof,7.5,506393.316905,33884110.6741,Eric Young
12890,0.278543,Smart People,5.5,7089506.43666,10705118.259,Ashton Holmes
10488,0.768409,Nim's Island,5.5,37473105.4509,101355981.538,Mark Brady
14248,0.259988,Igor,5.4,25319665.8452,30383599.0143,John Cleese
13092,0.659884,How to Lose Friends & Alienate People,6.0,27345239.1128,17507332.5752,Gillian Anderson
16564,0.239048,Oorlogswinter,6.8,4051146.53524,536825.529677,Raymond Thiry
15749,0.234772,While She Was Out,4.7,6076719.80286,396414.816339,Leonard Wu
13490,0.224471,Welcome Home Roscoe Jenkins,6.1,35447532.1833,44208931.6033,Cedric the Entertainer
14301,0.352054,Dr. Horrible's Sing-Along Blog,7.7,202557.326762,3.03835990143,Nick Towne
14467,0.193779,Jaane Tu... Ya Jaane Na,6.4,2329409.25776,11241931.6353,Sugandha Garg
13996,0.168979,Bottle Shock,6.4,5063933.16905,4092253.51913,Freddy Rodríguez
7351,0.281186,Julia,7.1,6076719.80286,1316622.62395,Horacio Garcia Rojas
15467,0.147657,Kismat Konnection,5.8,4233448.12932,11140652.9719,Vishal Malhotra
22556,0.12731,The Yellow Handkerchief,6.6,15191799.5071,321053.362918,Veronica Russell
23174,0.101795,It's Alive,4.2,11140652.9719,15698192.824,Ty Glaser
1771,7.959228,Captain America: The First Avenger,6.5,135715725.963,359229613.559,Sebastian Stan
64690,5.903353,Drive,7.3,14540970.6389,73844056.8145,Bryan Cranston
12445,5.711315,Harry Potter and the Deathly Hallows: Part 2,7.7,121174755.324,1287183997.56,Maggie Smith
1865,4.95513,Pirates of the Caribbean: On Stranger Tides,6.3,368371256.185,990417500.349,Kevin McNally
61791,4.50453,Rise of the Planet of the Apes,6.9,90154017.961,468083718.184,John Lithgow
10195,4.12352,Thor,6.5,145409706.389,430524218.471,Stellan Skarsgård
49530,3.596188,In Time,6.6,38775921.7037,168607979.309,Alex Pettyfer
47327,3.355611,Drive Angry,5.3,48469902.1296,28046043.4988,David Morse
27582,3.186679,The Mechanic,6.3,38775921.7037,49507940.3394,Tony Goldwyn
45612,2.994474,Source Code,7.0,31020737.3629,142824028.082,Michael Arden
56292,2.95274,Mission: Impossible - Ghost Protocol,6.7,140562716.176,673453790.734,Anil Kapoor
50646,2.924415,"Crazy, Stupid, Love.",6.9,48469902.1296,138479670.754,Marisa Tomei
65754,2.776061,The Girl with the Dragon Tattoo,7.1,87245823.8332,225498881.315,Stellan Skarsgård
51876,2.754426,Limitless,7.0,26173747.15,156896544.871,Anna Friel
49444,2.726573,Kung Fu Panda 2,6.6,145409706.389,645320794.17,Jackie Chan
50546,2.690458,Just Go With It,6.3,77551843.4073,208341483.063,Griffin Gluck
51540,2.686643,Horrible Bosses,6.4,33928931.4907,113419570.983,Colin Farrell
39254,2.657014,Real Steel,6.5,106633784.685,290110305.864,Kevin Durand
50544,2.633754,Friends with Benefits,6.5,33928931.4907,145878667.233,Nolan Gould
52449,2.604249,Bad Teacher,5.4,19387960.8518,209581425.558,Phyllis Smith
58574,2.579776,Sherlock Holmes: A Game of Shadows,6.9,121174755.324,324375126.022,Kelly Reilly
49013,2.454226,Cars 2,5.8,193879608.518,542719816.823,Eddie Izzard
44912,2.419805,Green Lantern,5.1,193879608.518,213123295.798,Mark Strong
45243,2.411533,The Hangover Part II,6.1,77551843.4073,246669134.754,Ken Jeong
41630,2.252505,No Strings Attached,6.1,24234951.0648,143258069.269,Olivia Thirlby
17578,2.2343,The Adventures of Tintin,6.6,126021745.537,360557976.789,Simon Pegg
55721,2.208685,Bridesmaids,6.5,31505436.3842,279558422.712,Ellie Kemper
48988,2.164361,Hall Pass,5.4,34898329.5333,80615852.7601,Nicky Whelan
37686,2.026717,Super 8,6.6,48469902.1296,252136540.684,Ryan Lee
23629,1.972826,Sucker Punch,5.9,79490639.4925,87044675.6782,Jamie Chung
49730,1.934043,Red Riding Hood,5.5,40714717.7888,86433625.316,Max Irons
50619,1.888096,The Twilight Saga: Breaking Dawn - Part 1,5.8,106633784.685,690378003.195,Peter Facinelli
76025,1.885979,Shame,6.9,6301087.27684,17152213.9112,Alex Manette
58224,1.825552,Mr. Popper's Penguins,5.7,53316892.3425,181628117.584,Ophelia Lovibond
8967,1.821261,The Tree of Life,6.5,31020737.3629,53001087.6646,Finnegan Williams
46529,1.794214,I Am Number Four,6.0,48469902.1296,140071066.571,Callan McAuliffe
46195,1.710793,Rio,6.5,87245823.8332,469804957.114,Will.i.am
74643,1.644472,The Artist,7.2,14540970.6389,129349549.424,Penelope Ann Miller
38317,1.64314,Zookeeper,5.4,77551843.4073,164654932.103,Jon Favreau
49849,1.640256,Cowboys & Aliens,5.4,158011880.942,169472419.656,Walton Goggins
57212,1.592819,War Horse,6.9,63980270.811,172150434.096,Jeremy Irvine
40807,1.531633,50/50,6.8,7755184.34073,37988560.1337,Anjelica Huston
44896,1.499109,Rango,6.5,130868735.75,238204949.165,Alfred Molina
49520,1.493933,The Change-Up,5.9,50408698.2148,73141505.9405,Mircea Monroe
44826,1.488615,Hugo,6.8,164797667.241,180085229.476,Jude Law
50348,1.482692,The Lincoln Lawyer,6.9,38775921.7037,82799096.1333,Josh Lucas
71676,1.481016,Ghost Rider: Spirit of Vengeance,4.7,55255688.4277,144651011.858,Johnny Whitworth
51828,1.470363,One Day,6.9,14540970.6389,57572000.1008,Heida Reed
49021,1.46909,Killer Elite,6.0,63980270.811,56009013.463,Yvonne Strahovski
48171,1.465299,The Rite,5.7,35867727.5759,93108387.4257,Ciarán Hinds
51162,1.425344,Winnie the Pooh,6.8,29081941.2777,14017495.6959,Craig Ferguson
52451,1.407986,The Three Musketeers,5.5,72704853.1944,128226625.874,Matthew Macfadyen
58232,1.388994,Chalet Girl,6.2,7755184.34073,1695920.1914,Tamsin Egerton
59436,1.367727,Midnight in Paris,7.2,29081941.2777,146494675.097,Michael Sheen
38321,1.344998,Priest,5.3,58163882.5555,75912718.3084,Maggie Q
57157,1.285106,Young Adult,5.2,11632776.5111,22237047.8728,Collette Wolfe
59440,1.246852,Warrior,7.6,24234951.0648,22351522.1488,Frank Grillo
59965,1.246595,Abduction,5.5,33928931.4907,79575127.3789,Maria Bello
48138,1.246283,Unknown,6.4,29081941.2777,126784077.249,Bruno Ganz
38050,1.241191,The Adjustment Bureau,6.4,48663781.7381,123956325.71,Lauren Hodges
37958,1.240414,Immortals,5.6,72704853.1944,219960309.936,Luke Evans
60420,1.22871,Like Crazy,6.4,242349.510648,3433950.06437,Alex Kingston
59861,1.215505,Larry Crowne,5.6,29081941.2777,35053796.7444,Pam Grier
39513,1.213405,Paul,6.4,38775921.7037,94566766.3208,Kristen Wiig
62835,1.205338,Colombiana,6.5,38775921.7037,59100179.5325,Lennie James
44943,1.19533,Battle: Los Angeles,5.5,67857862.9814,196270876.956,Jim Parrack
55779,1.176723,Final Destination 5,5.9,45561708.0018,153055972.074,Jacqueline MacInnes Wood
45610,1.128994,Machine Gun Preacher,6.4,29081941.2777,2450545.18946,Peter Carey
71880,1.123666,Jack and Jill,4.2,76582445.3647,145093477.114,Tim Meadows
63492,1.120851,What's Your Number?,6.2,19387960.8518,29494997.9061,Ari Graynor
23047,1.11981,Season of the Witch,5.2,38775921.7037,85403967.5523,Fernanda Dorogi
75900,1.116674,My Week with Marilyn,6.7,6204147.47259,33984861.8802,Judi Dench
74465,1.111078,We Bought a Zoo,6.4,48469902.1296,116407101.616,Maggie Elizabeth Jones
71469,1.107689,The Darkest Hour,4.7,29081941.2777,62649079.8474,Max Minghella
50014,1.105855,The Help,7.6,24234951.0648,120469153.754,Jessica Chastain
75174,1.102011,The Grey,6.3,24234951.0648,74913462.8061,Joe Anderson
60308,1.081676,Moneyball,6.9,48469902.1296,106833690.072,Chris Pratt
71859,1.079441,We Need to Talk About Kevin,7.3,6785786.29814,5854138.55412,Jasper Newell
49950,1.074793,The Roommate,5.5,15510368.6815,39253601.3137,Matt Lanter
417859,1.071695,Puss in Boots,6.9,126021745.537,538003773.867,Amy Sedaris
40805,1.058342,The Green Hornet,5.4,116327765.111,220845594.28,Edward Furlong
49022,1.055533,Something Borrowed,6.0,33928931.4907,58068797.2097,Ashley Williams
37430,1.054256,Conan the Barbarian,5.2,87245823.8332,47301797.8456,Stephen Lang
58233,1.048895,Johnny English Reborn,6.0,43622911.9166,155179867.929,Roger Barclay
39538,1.045866,Contagion,6.1,58163882.5555,131312814.085,Marion Cotillard
73937,1.038162,The Big Year,5.4,39745319.7463,7220449.83947,Jim Parsons
38117,1.029084,Beastly,6.0,16479766.7241,41844620.0347,Neil Patrick Harris
55465,1.024786,A Very Harold & Kumar Christmas,6.0,18418562.8092,34304294.0456,Kal Penn
60935,1.013771,The Thing,6.0,33928931.4907,27267877.6387,Adewale Akinnuoye-Agbaje
59108,1.013101,Tower Heist,5.8,72704853.1944,148250646.588,Matthew Broderick
62838,1.011185,New Year's Eve,5.6,54286290.3851,137697794.038,Lea Michele
38319,1.004841,Your Highness,5.1,48372962.3253,25322264.7465,Justin Theroux
50357,0.941604,Apollo 18,4.9,4846990.21296,24780648.4885,Michael Kopsa
58151,0.93488,Fright Night,6.1,16479766.7241,24159567.7648,David Tennant
65759,0.93092,Happy Feet Two,5.8,126021745.537,145803733.734,Johnny A. Sanchez
41446,0.929466,Scream 4,6.0,38775921.7037,94166052.0683,Hayden Panettiere
50321,0.921653,Mars Needs Moms,5.5,145409706.389,37799503.2804,Elisabeth Harnois
59678,0.91973,Attack the Block,6.4,13911376.6615,3843354.9703,Flaminia Cinque
60307,0.917718,Diary of a Wimpy Kid: Rodrick Rules,6.4,20357358.8944,70201279.9932,Steve Zahn
64685,0.907952,Extremely Loud & Incredibly Close,7.0,38775921.7037,53557187.6987,John Goodman
55301,0.904531,Alvin and the Chipmunks: Chipwrecked,5.5,72704853.1944,332208283.894,Justin Long
50780,0.903312,The Beaver,6.0,20357358.8944,941107.130116,Zachary Booth
64639,0.897265,Straw Dogs,5.3,24234951.0648,10008492.8963,Dominic Purcell
74534,0.895829,The Best Exotic Marigold Hotel,6.8,9693980.42591,132648701.782,Dev Patel
41513,0.879003,The Smurfs,5.5,106633784.685,546497490.228,Alan Cumming
50456,0.863804,Hanna,6.5,29081941.2777,61830221.5656,Tom Hollander
85435,0.852907,A Few Best Men,5.7,12086831.8909,28119728.4134,Kevin Bishop
62046,0.846188,Flypaper,6.1,4846990.21296,3045997.93712,Matt Ryan
50839,0.846125,Margin Call,6.6,3392893.14907,18907177.2292,Ashley Williams
45772,0.827785,Gnomeo & Juliet,5.7,34898329.5333,183906860.236,Patrick Stewart
55846,0.815155,Blitz,6.0,15292203.7132,719172.172848,Luke Evans
65057,0.808336,The Descendants,6.6,19387960.8518,171819196.602,Robert Forster
50359,0.806735,Hop,5.4,61072076.6833,178324379.004,Elizabeth Perkins
23514,0.806361,The Rum Diary,5.5,43622911.9166,23265553.0222,Giovanni Ribisi
67913,0.802769,The Guard,6.6,5816388.25555,18961691.3282,Katarina Cas
59968,0.80048,Our Idiot Brother,5.7,9693980.42591,16744987.2427,Adam Scott
63493,0.786615,The Ledge,5.7,9693980.42591,592288.632451,Jaqueline Fleming
68817,0.785489,Footloose,6.5,23265553.0222,61598777.7829,Miles Teller
70578,0.780318,Trespass,5.3,34898329.5333,9318308.63307,Jordana Spiro
72113,0.779648,Carnage,6.9,24234951.0648,26758361.0581,Elvis Polanski
55420,0.779536,Another Earth,6.8,96939.8042591,1722557.31081,Robin Lord Taylor
10316,0.771868,The Ides of March,6.4,12117475.5324,73667524.5839,Marisa Tomei
38356,0.760503,Transformers: Dark of the Moon,6.1,189032618.305,1089358138.29,Josh Duhamel
72571,0.760193,Paranormal Activity 3,6.0,4846990.21296,199408878.523,Chloe Csengery
44564,0.747362,The Dilemma,5.2,67857862.9814,65058885.1147,Queen Latifah
50725,0.734516,Take Me Home Tonight,6.3,18418562.8092,6716055.55814,Michelle Trachtenberg
81390,0.70252,A Lonely Place to Die,6.1,3877592.17037,24569393.3895,Karel Roden
64328,0.699052,The Muppets,6.4,43622911.9166,160129276.015,Zach Galifianakis
56288,0.688697,Spy Kids: All the Time in the World,4.5,26173747.15,82945874.6297,Jeremy Piven
44945,0.687144,Trust,6.5,9209281.40462,116327.765111,Viola Davis
74998,0.666454,Seeking Justice,5.9,16479766.7241,11977686.3959,Harold Perrineau
49012,0.661178,Arthur,5.3,38775921.7037,44335804.3289,Geraldine James
49494,0.658095,The Eagle,5.9,24234951.0648,26292052.4871,Denis O'Hare
57431,0.656612,The Sitter,5.4,24234951.0648,33872888.6511,J.B. Smoove
63310,0.644723,Rundskop,7.5,1938796.08518,40782.5756518,Tibo Vandenborre
80591,0.626306,W.E.,5.8,14540970.6389,841863.06671,David Harbour
58428,0.604152,The Innkeepers,5.2,727048.531944,75996.928947,Lena Dunham
47760,0.601594,Restless,6.3,7755184.34073,158268.771424,Jane Adams
101173,0.597001,Coriolanus,5.7,7464364.92795,1039778.27928,Jessica Chastain
88794,0.588821,J. Edgar,5.8,33928931.4907,82016919.8734,Geoff Pierson
48340,0.587045,Sanctum,5.7,29081941.2777,105285652.521,Allison Cratchley
70868,0.58425,I Don't Know How She Does It,5.2,23265553.0222,29616559.4512,Olivia Munn
48231,0.580694,A Dangerous Method,5.9,14540970.6389,26621648.791,Vincent Cassel
43959,0.578282,Soul Surfer,6.9,17449164.7666,45647974.7336,Dennis Quaid
62206,0.570978,30 Minutes or Less,5.5,27143145.1926,39306608.9681,Nick Swardson
77949,0.570634,The Awakening,6.2,4651399.61689,203278.891939,Lucy Cohu
57089,0.566856,Hoodwinked Too! Hood VS. Evil,4.9,29081941.2777,13108034.5649,Glenn Close
50601,0.539108,5 Days of War,5.9,19387960.8518,16944.1083865,Emmanuelle Chriqui
55787,0.530139,Water for Elephants,6.7,36837125.6185,110662825.912,Hal Holbrook
69668,0.528255,Dream House,5.9,48469902.1296,37324093.0312,Elias Koteas
55720,0.524684,A Better Life,6.6,9693980.42591,1705415.44523,Joaquín Cosio
59296,0.52043,"Love, Wedding, Marriage",5.3,0.969398042591,1335.83050269,James Brolin
75622,0.512775,Rampart,5.2,11632776.5111,942751.229197,Jon Bernthal
64720,0.509532,Take Shelter,6.9,4846990.21296,3004468.92498,Ray McKinnon
51588,0.506031,Prom,5.8,7755184.34073,9820002.17145,Danielle Campbell
57276,0.49518,Pina,7.2,4185808.40042,14177277.6976,Jorge Puerta
72213,0.487945,Courageous,6.7,969398.042591,33465773.4633,Rusty Martin
77221,0.484734,Black Gold,5.6,38775921.7037,5279341.73995,Riz Ahmed
73567,0.482368,Killer Joe,6.3,9693980.42591,3552910.71456,Juno Temple
38322,0.475663,"Big Mommas: Like Father, Like Son",5.4,31020737.3629,81056618.6621,Faizon Love
50217,0.46351,From Prada to Nada,5.2,90.154017961,2423495.10648,Nicholas D'Agosto
62837,0.455555,Dolphin Tale,6.6,35867727.5759,92484835.7064,Kris Kristofferson
55292,0.44615,Xin shao lin si,6.4,28112543.2352,32632724.1636,Wu Jing
51497,0.436803,Fast Five,7.1,121174755.324,606976636.538,Tyrese Gibson
79070,0.434506,Nuit Blanche,5.9,2423495.10648,3255.23862702,Laurent Stocker
